date,open,high,low,close,volume,pct_change
2024-01-18,5360.206,5375.234,5214.899,5373.424,14871103600,-0.2912904922174775
2024-01-19,5364.807,5395.137,5304.96,5306.986,10643108600,-1.236418343313317
2024-01-22,5298.314,5298.314,4970.198,5000.834,14425251200,-5.768848834347784
2024-01-23,4992.792,5102.443,4939.52,5079.632,13028824100,1.5756971737114212
2024-01-24,5102.825,5151.423,4951.901,5143.408,14332644100,1.2555240222126507
2024-01-25,5143.289,5316.261,5112.535,5316.195,16314491700,3.3593873945057418
2024-01-26,5303.961,5352.846,5253.317,5269.765,15541566100,-0.8733690167497477
2024-01-29,5282.817,5301.871,5131.247,5131.247,15000089200,-2.6285422594745644
2024-01-30,5099.587,5144.294,4978.91,4984.66,12501506900,-2.8567519747149217
2024-01-31,4949.188,4986.102,4775.623,4785.032,15823715500,-4.004846870197765
2024-02-01,4753.639,4858.715,4684.473,4750.444,14711551600,-0.7228373812338096
2024-02-02,4753.668,4802.619,4431.815,4574.669,17688543500,-3.700180446290924
2024-02-05,4534.752,4534.752,4177.943,4293.07,21127433000,-6.155614755952843
2024-02-06,4229.794,4641.455,4192.965,4592.444,21018741000,6.9734246122239
2024-02-07,4604.122,4848.236,4599.351,4797.846,21621331700,4.472607613723745
2024-02-08,4826.143,5067.228,4826.143,4993.105,21762005900,4.069722121135189
2024-02-19,5062.685,5071.2,4950.328,5029.586,20387099600,0.7306275353712977
2024-02-20,5004.42,5058.217,4950.394,5046.012,15434428500,0.32658751634826455
2024-02-21,5001.657,5208.649,4974.076,5073.482,19328052700,0.5443903026786323
2024-02-22,5075.432,5152.024,5066.003,5151.534,15306429500,1.5384306084066157
2024-02-23,5169.013,5225.67,5114.145,5225.67,17121369300,1.4391053228028916
2024-02-26,5234.805,5325.77,5201.125,5255.396,18447164300,0.5688457173912642
2024-02-27,5237.105,5394.034,5218.586,5394.034,18262237200,2.6380124352189727
2024-02-28,5403.496,5478.086,5152.052,5152.052,26074238200,-4.4861044628194735
2024-02-29,5122.18,5344.605,5122.18,5344.605,18803623800,3.737404047940518
2024-03-01,5354.731,5411.323,5322.086,5401.939,18443648700,1.072745319813162
2024-03-04,5412.908,5429.801,5332.238,5428.336,17930820500,0.4886578689615062
2024-03-05,5392.877,5417.816,5337.665,5375.132,17416691100,-0.9801161903021605
2024-03-06,5346.079,5434.402,5306.456,5381.459,15468437100,0.11770873719938457
2024-03-07,5389.989,5430.392,5303.277,5303.277,16102386000,-1.4528030409597048
2024-03-08,5309.594,5386.176,5283.146,5370.372,13913089500,1.2651611447035638
2024-03-11,5358.837,5466.646,5350.292,5466.646,16413344200,1.7926877318740653
2024-03-12,5477.131,5524.505,5443.965,5496.355,18398414000,0.5434593716146852
2024-03-13,5501.586,5561.082,5476.786,5521.784,18127080700,0.46265206668782977
2024-03-14,5521.716,5546.103,5433.208,5486.646,16894817200,-0.6363523093261159
2024-03-15,5472.893,5555.644,5459.317,5555.644,16109584100,1.25756245254387
2024-03-18,5573.927,5648.012,5559.052,5648.012,19341951700,1.6625975314472852
2024-03-19,5633.504,5660.502,5607.256,5607.475,18111809600,-0.7177215629145195
2024-03-20,5600.125,5663.738,5600.125,5659.154,17930765400,0.9216091021359896
2024-03-21,5674.495,5690.455,5623.297,5658.279,19433294600,-0.015461675013617171
2024-03-22,5649.083,5660.145,5546.779,5595.885,21025432700,-1.1027027829486724
2024-03-25,5581.351,5611.694,5466.062,5466.062,20470538200,-2.319972622739752
2024-03-26,5454.653,5495.633,5381.853,5447.748,18318068400,-0.3350492548383155
2024-03-27,5435.971,5436.652,5266.231,5266.231,17917350400,-3.3319639601538054
2024-03-28,5262.22,5430.767,5262.22,5382.236,17859873500,2.2028088019686143
2024-03-29,5383.745,5441.26,5345.872,5441.26,16865343100,1.096644591578677
2024-04-01,5461.587,5559.868,5461.587,5559.056,19102570700,2.1648662258373808
2024-04-02,5556.517,5556.517,5490.824,5531.052,19609745900,-0.5037545943052169
2024-04-03,5518.911,5525.034,5457.614,5500.926,18629106600,-0.5446703448096168
2024-04-08,5487.632,5492.397,5399.915,5399.915,18657335900,-1.8362544778824597
2024-04-09,5392.994,5468.911,5384.03,5468.911,15920115900,1.2777238160230242
2024-04-10,5456.972,5456.972,5325.912,5367.052,16745949300,-1.86250973914186
2024-04-11,5330.685,5441.502,5322.839,5379.915,16514370000,0.23966602149561034
2024-04-12,5379.17,5408.52,5330.542,5338.769,15717452200,-0.7648076224252565
2024-04-15,5320.809,5364.594,5205.713,5287.512,20171102800,-0.960090238030542
2024-04-16,5255.207,5283.832,5063.94,5066.66,20717194000,-4.176860496959622
2024-04-17,5109.082,5287.456,5109.082,5287.456,19007939500,4.357821523449368
2024-04-18,5276.471,5345.436,5233.899,5286.719,18822505800,-0.013938650269618158
2024-04-19,5257.01,5312.151,5224.319,5264.389,17887021100,-0.42237917316959583
2024-04-22,5231.564,5300.793,5187.523,5246.082,16776222900,-0.3477516574098116
2024-04-23,5234.434,5260.294,5194.262,5218.428,15685139400,-0.5271362513967648
2024-04-24,5219.257,5305.607,5200.598,5305.607,16266674900,1.6705988853348286
2024-04-25,5285.137,5357.441,5273.553,5313.986,15783124800,0.1579272644958385
2024-04-26,5303.151,5420.365,5303.151,5415.938,21088692700,1.918559815550891
2024-04-29,5422.411,5550.214,5422.411,5545.235,24143974400,2.3873426911460216
2024-04-30,5530.944,5542.193,5482.988,5497.43,20490974300,-0.86209150739327
2024-05-06,5558.924,5611.266,5558.924,5606.842,20517402800,1.9902390753497423
2024-05-07,5604.271,5631.953,5593.008,5625.336,18562254000,0.32984699765037373
2024-05-08,5605.592,5605.592,5529.914,5536.659,17573098800,-1.5763858372193296
2024-05-09,5533.513,5638.64,5533.513,5626.825,17267826100,1.628527239983546
2024-05-10,5632.759,5641.922,5549.61,5574.232,18837704400,-0.9346834138257321
2024-05-13,5537.928,5556.708,5479.946,5520.804,18030863900,-0.9584818141763707
2024-05-14,5524.434,5574.251,5524.263,5551.675,16958506700,0.559175801205769
2024-05-15,5541.809,5551.263,5491.523,5497.235,16330459800,-0.9806049525593719
2024-05-16,5508.95,5539.919,5474.281,5488.946,16979800200,-0.15078489458790756
2024-05-17,5489.416,5564.063,5478.297,5563.231,18287308100,1.3533563638629342
2024-05-20,5563.654,5612.346,5548.903,5596.777,19747644100,0.6029949142863256
2024-05-21,5586.009,5586.009,5517.39,5536.745,17295988000,-1.0726173295809383
2024-05-22,5532.843,5553.697,5508.758,5539.66,16800299300,0.05264826174946613
2024-05-23,5521.18,5521.18,5402.004,5412.824,17580671000,-2.2895990006606914
2024-05-24,5401.583,5436.813,5350.106,5350.107,15105011400,-1.1586742890587143
2024-05-27,5358.076,5404.616,5295.088,5404.616,15140911400,1.0188394362953934
2024-05-28,5390.405,5414.978,5343.83,5348.029,14845805000,-1.0470124056917163
2024-05-29,5336.697,5386.783,5324.687,5351.252,14269866300,0.060265193027198016
2024-05-30,5334.797,5371.807,5311.439,5334.296,14132317100,-0.31686042817643534
2024-05-31,5334.099,5381.716,5334.099,5355.21,13673513700,0.3920667319548876
2024-06-03,5350.643,5351.252,5246.169,5284.624,16338815200,-1.3180808969209479
2024-06-04,5267.362,5319.709,5229.676,5313.708,14512777700,0.5503513589613984
2024-06-05,5294.301,5330.804,5244.085,5244.085,13214350400,-1.3102526521969193
2024-06-06,5249.95,5275.886,5113.214,5130.869,16979325500,-2.158927629891594
2024-06-07,5159.173,5189.995,5096.084,5153.587,13032020200,0.4427710003900076
2024-06-11,5132.218,5208.179,5086.86,5198.923,12853390400,0.8796979657081483
2024-06-12,5188.358,5231.469,5186.607,5216.462,12165075200,0.3373583336395036
2024-06-13,5214.412,5219.708,5170.166,5180.236,13117250700,-0.6944553607406867
2024-06-14,5164.872,5190.712,5138.358,5180.651,13913297800,0.008011218021719557
2024-06-17,5158.98,5211.39,5151.277,5183.968,12461637200,0.06402670243566
2024-06-18,5183.271,5237.819,5177.277,5227.254,13546066300,0.8349974382557912
2024-06-19,5230.488,5241.967,5159.995,5159.995,12580622900,-1.2866985227807937
2024-06-20,5150.796,5174.875,5052.885,5056.138,14150084500,-2.012734508463665
2024-06-21,5040.629,5090.57,5014.479,5055.333,11120168900,-0.015921242655958512
2024-06-24,5025.517,5029.731,4884.497,4887.777,12891516300,-3.3144404137175454
2024-06-25,4885.89,4907.955,4814.68,4847.611,11259330000,-0.8217641680461352
2024-06-26,4842.004,4988.308,4812.1,4986.384,13802752900,2.862709074634906
2024-06-27,4964.659,4969.089,4862.634,4864.086,12164291100,-2.4526390265972253
2024-06-28,4855.351,4968.273,4851.835,4895.987,13456779600,0.6558477790072015
2024-07-01,4894.559,4954.175,4839.745,4940.247,12921932500,0.9040056683156994
2024-07-02,4940.7,4951.197,4886.702,4905.65,11882798600,-0.7003091140989626
2024-07-03,4900.667,4906.51,4857.775,4867.133,10230030100,-0.785155891675926
2024-07-04,4868.546,4883.737,4745.909,4761.868,12120225700,-2.162772211073738
2024-07-05,4753.734,4828.843,4711.868,4810.794,11060246700,1.0274539319443443
2024-07-08,4801.489,4801.489,4679.285,4693.965,12354877500,-2.4284764635525757
2024-07-09,4689.275,4810.322,4645.197,4797.063,14851118700,2.1963947323850874
2024-07-10,4783.17,4829.208,4768.125,4777.682,13840154300,-0.4040180418727113
2024-07-11,4846.105,4896.146,4821.414,4893.594,15319046900,2.426113751396608
2024-07-12,4884.413,4897.169,4858.303,4878.02,13085417900,-0.3182528015196917
2024-07-15,4869.004,4869.004,4815.407,4827.602,12641301700,-1.033575098093087
2024-07-16,4815.739,4845.349,4786.214,4836.718,12089150200,0.1888308108249248
2024-07-17,4834.441,4842.721,4786.348,4795.624,12042511600,-0.8496257172735722
2024-07-18,4763.304,4822.619,4714.601,4812.426,12172778100,0.3503610791838696
2024-07-19,4788.771,4854.707,4778.714,4821.423,11264795500,0.18695352406457033
2024-07-22,4822.639,4848.307,4798.117,4826.871,11073212100,0.11299568612834765
2024-07-23,4825.745,4825.745,4694.953,4694.953,12049520100,-2.732992035627213
2024-07-24,4682.062,4713.074,4625.422,4631.011,12109198000,-1.3619305667170734
2024-07-25,4602.633,4678.659,4587.707,4632.567,10853045800,0.033599574693288226
2024-07-26,4638.312,4710.569,4638.312,4702.08,11069103300,1.500528756518782
