date,open,high,low,close,volume,pct_change
2015-03-11,2401.261,2444.655,2399.54,2408.503,7007419200,0.5458314756277449
2015-03-12,2444.415,2505.633,2423.431,2485.114,12477820000,3.1808554940558453
2015-03-13,2494.345,2532.154,2477.396,2495.277,10420594400,0.40895508214109366
2015-03-16,2512.353,2551.445,2485.291,2550.861,10413208000,2.227568322074047
2015-03-17,2576.413,2586.431,2556.469,2583.198,13209204800,1.2676896153886785
2015-03-18,2595.739,2649.816,2592.264,2649.642,14795881600,2.572160554475489
2015-03-19,2649.002,2649.002,2613.765,2630.243,13359587200,-0.7321366433653997
2015-03-20,2642.798,2710.128,2617.065,2680.679,15375499200,1.9175414590971274
2015-03-23,2700.157,2724.644,2690.48,2720.671,14209193600,1.4918608307820325
2015-03-24,2719.506,2720.03,2649.621,2683.647,15361758400,-1.3608407631793717
2015-03-25,2674.352,2691.238,2626.659,2649.161,13227040000,-1.2850423323186644
2015-03-26,2637.527,2714.63,2621.451,2687.762,13344292800,1.4571028336896052
2015-03-27,2693.189,2715.007,2664.864,2689.24,11986937600,0.05498998795279153
2015-03-30,2716.431,2793.414,2704.798,2784.456,18138366400,3.540628579078109
2015-03-31,2826.634,2860.24,2744.927,2754.658,17583371200,-1.0701551757327232
2015-04-01,2758.962,2810.649,2751.372,2799.451,12528132000,1.626082076250479
2015-04-02,2821.214,2824.822,2746.302,2781.641,12218473600,-0.6361961684630324
2015-04-03,2771.03,2817.624,2764.347,2817.181,11296924800,1.2776630772986186
2015-04-07,2854.407,2889.859,2838.885,2889.452,16013944000,2.565365874610115
2015-04-08,2907.584,2960.653,2879.974,2952.079,17985384000,2.1674352091676896
2015-04-09,2973.811,3021.85,2914.695,2931.772,17676448000,-0.6878880951356692
2015-04-10,2925.926,2992.408,2911.463,2986.605,14121595200,1.8703023291033682
2015-04-13,3040.007,3059.775,3016.965,3041.125,16933958400,1.8254841199288219
2015-04-14,3057.407,3074.671,3013.312,3052.407,16230036800,0.3709811336265467
2015-04-15,3054.017,3119.484,3039.255,3053.304,17902593600,0.029386644703666143
2015-04-16,3045.851,3183.583,3033.248,3183.302,17196755200,4.257617322087803
2015-04-17,3251.977,3271.567,3216.206,3235.332,20765993600,1.634466349721131
2015-04-20,3267.851,3296.18,3146.84,3164.461,26597612800,-2.190532532673617
2015-04-21,3163.288,3214.893,3135.218,3214.364,18442769600,1.5769826204209858
2015-04-22,3219.696,3300.836,3204.437,3299.221,20173806400,2.639931258563122
2015-04-23,3311.071,3313.81,3245.762,3273.398,17713793600,-0.7826999161317127
2015-04-24,3226.384,3250.23,3161.972,3223.958,18513593600,-1.5103571273642924
2015-04-27,3257.97,3313.251,3257.97,3308.454,20026697600,2.6208778154057866
2015-04-28,3309.529,3370.025,3255.769,3282.33,26604286400,-0.7896135173709573
2015-04-29,3268.518,3304.707,3243.539,3283.282,14666628800,0.02900378694403738
2015-04-30,3290.581,3309.419,3249.246,3250.49,14628827200,-0.9987567318311519
2015-05-04,3250.125,3273.149,3204.306,3272.005,13327095200,0.6619002058151358
2015-05-05,3266.809,3270.962,3132.936,3148.813,17060777600,-3.7650309214075195
2015-05-06,3175.886,3244.596,3110.111,3139.02,14799113600,-0.3110060838798612
2015-05-07,3116.788,3142.137,3093.732,3094.883,10944092800,-1.4060757816133806
2015-05-08,3126.002,3138.661,3045.01,3110.455,10327816800,0.503153107888088
2015-05-11,3112.241,3169.867,3075.201,3169.134,13376665600,1.8865085654671043
2015-05-12,3162.671,3200.184,3136.458,3188.313,13081305600,0.6051810999471829
2015-05-13,3188.061,3188.961,3122.337,3141.296,11730550400,-1.474667010422137
